1.495000,9268.389278
1.502000,9215.609008
1.530000,9015.707641
1.560000,8808.997191
1.620000,8428.540212
1.650000,8249.027763
1.680000,8080.808747
1.720000,7869.572322
1.750000,7717.999288
1.780000,7571.931517
1.810000,7431.425704
1.840000,7302.721452
1.870000,7173.531028
1.901000,7050.098530
1.930000,6938.642643
1.960000,6826.828530
1.991000,6714.646587
2.170000,6154.450271
2.502000,5382.827231
2.800000,4882.924879
3.102000,4494.649011
3.302000,4284.453151
3.606000,4017.119461
3.903000,3802.139893
4.105000,3676.231345
4.403000,3514.117466
4.709000,3371.972132
5.011000,3250.231843
5.318000,3142.082504
5.621000,3047.770429
5.911000,2967.533524
6.205000,2894.227835
6.499000,2827.948968
6.787000,2768.784148
7.105000,2709.380076
7.411000,2657.198577
7.696000,2612.315141
8.006000,2567.287258
8.343000,2522.108973
8.647000,2484.343134
8.975000,2446.469442
9.257000,2416.092352
9.557000,2385.642359
9.876000,2355.117091
10.131000,2332.176822
10.490000,2301.520541
10.777000,2278.479431
11.183000,2247.687785
11.508000,2224.542881
12.091000,2185.866157
12.599000,2154.831872
13.006000,2131.499779
13.589000,2100.316309
14.058000,2076.870684
14.557000,2053.374671
15.089000,2029.827841
15.656000,2006.228437
16.055000,1990.465880
16.689000,1966.778227
17.135000,1950.955086
17.603000,1935.108179
18.093000,1919.236080
18.606000,1903.338196
19.144000,1887.414621
19.709000,1871.465306
20.303000,1855.490061
20.611000,1847.492288
21.250000,1831.476094
21.582000,1823.457897
22.272000,1807.400818
22.630000,1799.361494
22.998000,1791.315469
23.763000,1775.201760
24.161000,1767.134162
24.570000,1759.059431
24.990000,1750.977313
25.421000,1742.887557
25.865000,1734.790925
26.789000,1718.574412
27.766000,1702.327528
28.799000,1686.049402
29.894000,1669.740329
31.054000,1653.399103
32.284000,1637.025228
33.590000,1620.618385
34.977000,1604.177679
36.453000,1587.703060
38.024000,1571.193546
39.699000,1554.648888
41.485000,1538.067977
43.392000,1521.450339
45.431000,1504.795459
47.613000,1488.102512
49.951000,1471.370856
52.459000,1454.599734
55.153000,1437.788463
58.051000,1420.936365
61.172000,1404.042544
64.538000,1387.106223
68.173000,1370.126499
72.105000,1353.102607
76.365000,1336.033680
80.987000,1318.918706
86.010000,1301.756727
91.479000,1284.546849
97.442000,1267.287834
103.957000,1249.978754
111.086000,1232.618285
118.900000,1215.205117
127.482000,1197.738052
136.921000,1180.215448
147.320000,1162.635735
158.795000,1144.997205
171.472000,1127.297785
185.494000,1109.535368
201.014000,1091.707420
209.387000,1082.768007
218.197000,1073.811121
227.467000,1064.836390
237.217000,1055.843301
247.469000,1046.831391
258.245000,1037.800174
269.563000,1028.749037
281.442000,1019.677406
293.895000,1010.584563
306.934000,1001.469809
309.000000,1000.036775
314.000000,996.551214
325.000000,988.660792
