1.495000,9013.748854
1.502000,8962.913447
1.530000,8770.337874
1.560000,8571.162799
1.620000,8204.436748
1.650000,8031.349877
1.680000,7869.108267
1.720000,7665.323569
1.750000,7519.065424
1.780000,7378.093610
1.810000,7242.464332
1.840000,7118.186898
1.870000,6993.433161
1.901000,6874.204536
1.930000,6766.527080
1.960000,6658.487675
1.991000,6550.077188
2.170000,6008.389902
2.502000,5261.349503
2.800000,4776.737850
3.102000,4399.952053
3.302000,4195.821339
3.606000,3936.033556
3.903000,3726.976607
4.105000,3604.472165
4.403000,3446.667530
4.709000,3308.225274
5.011000,3189.600253
5.318000,3084.170812
5.621000,2992.193293
5.911000,2913.911544
6.205000,2842.368177
6.499000,2777.661512
6.787000,2719.883047
7.105000,2661.852803
7.411000,2610.863155
7.696000,2566.994115
8.006000,2522.972176
8.343000,2478.792193
8.647000,2441.852111
8.975000,2404.797899
9.257000,2375.071281
9.557000,2345.268050
9.876000,2315.386222
10.131000,2292.924584
10.490000,2262.903958
10.777000,2240.335962
11.183000,2210.171889
11.508000,2187.494169
12.091000,2149.590377
12.599000,2119.168906
13.006000,2096.293597
13.589000,2065.714178
14.058000,2042.718452
14.557000,2019.669488
15.089000,1996.566635
15.656000,1973.408480
16.055000,1957.938541
16.689000,1934.686884
17.135000,1919.153206
17.603000,1903.594050
18.093000,1888.008474
18.606000,1872.395998
19.144000,1856.756526
19.709000,1841.089873
20.303000,1825.395778
20.611000,1817.538151
21.250000,1801.801438
21.582000,1793.922438
22.272000,1778.142769
22.630000,1770.241810
22.998000,1762.333679
23.763000,1746.494942
24.161000,1738.564338
24.570000,1730.626230
24.990000,1722.680451
25.421000,1714.726840
25.865000,1706.765796
26.789000,1690.819851
27.766000,1674.842279
28.799000,1658.832393
29.894000,1642.790148
31.054000,1626.714656
32.284000,1610.605421
33.590000,1594.462038
34.977000,1578.283777
36.453000,1562.070370
38.024000,1545.821027
39.699000,1529.535354
41.485000,1513.212474
43.392000,1496.851856
45.431000,1480.452938
47.613000,1464.014977
49.951000,1447.537323
52.459000,1431.019255
55.153000,1414.460080
58.051000,1397.859102
61.172000,1381.215492
64.538000,1364.528475
68.173000,1347.797196
72.105000,1331.020867
76.365000,1314.198626
80.987000,1297.329522
86.010000,1280.412618
91.479000,1263.446998
97.442000,1246.431542
103.957000,1229.365283
111.086000,1212.247019
118.900000,1195.075537
127.482000,1177.849668
136.921000,1160.567977
147.320000,1143.229045
158.795000,1125.831358
171.472000,1108.373170
185.494000,1090.852696
201.014000,1073.267881
209.387000,1064.450657
218.197000,1055.616488
227.467000,1046.765077
237.217000,1037.896049
247.469000,1029.009052
258.245000,1020.103723
269.563000,1011.179622
281.442000,1002.236329
293.895000,993.273344
306.934000,984.290172
309.000000,982.878315
314.000000,979.445217
325.000000,971.680071
