1.495000,7589.892004
1.502000,7552.047386
1.530000,7408.367551
1.560000,7259.398573
1.620000,6983.933581
1.650000,6853.437863
1.680000,6730.754564
1.720000,6576.190227
1.750000,6464.965981
1.780000,6357.525617
1.810000,6253.927713
1.840000,6158.687989
1.870000,6062.978179
1.901000,5971.228861
1.930000,5888.207644
1.960000,5804.758304
1.991000,5720.873100
2.170000,5298.884514
2.502000,4708.713014
2.800000,4320.078348
3.102000,4014.351243
3.302000,3847.279008
3.606000,3633.079951
3.903000,3459.337424
4.105000,3356.916061
4.403000,3224.280674
4.709000,3107.210492
5.011000,3006.360125
5.318000,2916.276868
5.621000,2837.330186
5.911000,2769.848649
6.205000,2707.946288
6.499000,2651.758145
6.787000,2601.422382
7.105000,2550.697224
7.411000,2505.984823
7.696000,2467.412473
8.006000,2428.596490
8.343000,2389.535862
8.647000,2356.792638
8.975000,2323.866903
9.257000,2297.389283
9.557000,2270.792347
9.876000,2244.076262
10.131000,2223.950111
10.490000,2197.009803
10.777000,2176.714786
11.183000,2149.541993
11.508000,2129.070722
12.091000,2094.779562
12.599000,2067.186526
13.006000,2046.398877
13.589000,2018.549286
14.058000,1997.564372
14.557000,1976.493489
15.089000,1955.334150
15.656000,1934.086994
16.055000,1919.872591
16.689000,1898.472175
17.135000,1884.156257
17.603000,1869.796498
18.093000,1855.395146
18.606000,1840.952396
19.144000,1826.466723
19.709000,1811.936930
20.303000,1797.362125
20.611000,1790.058460
21.250000,1775.418579
21.582000,1768.081451
22.272000,1753.373109
22.630000,1746.002610
22.998000,1738.619770
23.763000,1723.820134
24.161000,1716.402737
24.570000,1708.973282
24.990000,1701.532198
25.421000,1694.079894
25.865000,1686.614294
26.789000,1671.648810
27.766000,1656.634655
28.799000,1641.572228
29.894000,1626.459018
31.054000,1611.296156
32.284000,1596.082984
33.590000,1580.818355
34.977000,1565.502483
36.453000,1550.133454
38.024000,1534.711586
39.699000,1519.235334
41.485000,1503.705218
43.392000,1488.120117
45.431000,1472.478952
47.613000,1456.781334
49.951000,1441.026354
52.459000,1425.213304
55.153000,1409.341220
58.051000,1393.409038
61.172000,1377.416143
64.538000,1361.361543
68.173000,1345.244451
72.105000,1329.063642
76.365000,1312.818042
80.987000,1296.506818
86.010000,1280.128887
91.479000,1263.682889
97.442000,1247.168185
103.957000,1230.583228
111.086000,1213.927315
118.900000,1197.199556
127.482000,1180.398620
136.921000,1163.524110
147.320000,1146.575278
158.795000,1129.551521
171.472000,1112.452952
185.494000,1095.279554
201.014000,1078.032148
209.387000,1069.381067
218.197000,1060.712030
227.467000,1052.025211
237.217000,1043.321115
247.469000,1034.600107
258.245000,1025.862589
269.563000,1017.109262
281.442000,1008.340714
293.895000,999.557872
306.934000,990.761595
309.000000,989.382263
314.000000,986.034704
325.000000,978.507619
